gen_id,seed,img_path,w_npz_path,gene_class_idx,z_dim,w_dim,num_ws,trunc,lat_pred,lat_conf
4641,4641,data/laterality/generated/images/seed4641_latClass_0.png,data/laterality/generated/w/00004641.npz,0,512,512,16,0.7,R,0.959452211856842
4642,4642,data/laterality/generated/images/seed4642_latClass_0.png,data/laterality/generated/w/00004642.npz,0,512,512,16,0.7,R,0.8660461902618408
4643,4643,data/laterality/generated/images/seed4643_latClass_0.png,data/laterality/generated/w/00004643.npz,0,512,512,16,0.7,L,0.6581295132637024
4644,4644,data/laterality/generated/images/seed4644_latClass_0.png,data/laterality/generated/w/00004644.npz,0,512,512,16,0.7,L,0.6492100358009338
4645,4645,data/laterality/generated/images/seed4645_latClass_0.png,data/laterality/generated/w/00004645.npz,0,512,512,16,0.7,R,0.9983538389205933
4646,4646,data/laterality/generated/images/seed4646_latClass_0.png,data/laterality/generated/w/00004646.npz,0,512,512,16,0.7,R,0.9045352339744568
4647,4647,data/laterality/generated/images/seed4647_latClass_0.png,data/laterality/generated/w/00004647.npz,0,512,512,16,0.7,L,0.8225342631340027
4648,4648,data/laterality/generated/images/seed4648_latClass_0.png,data/laterality/generated/w/00004648.npz,0,512,512,16,0.7,R,0.995327353477478
4649,4649,data/laterality/generated/images/seed4649_latClass_0.png,data/laterality/generated/w/00004649.npz,0,512,512,16,0.7,R,0.97556471824646
4650,4650,data/laterality/generated/images/seed4650_latClass_0.png,data/laterality/generated/w/00004650.npz,0,512,512,16,0.7,R,0.9594261050224304
4651,4651,data/laterality/generated/images/seed4651_latClass_0.png,data/laterality/generated/w/00004651.npz,0,512,512,16,0.7,R,0.8600485324859619
4652,4652,data/laterality/generated/images/seed4652_latClass_0.png,data/laterality/generated/w/00004652.npz,0,512,512,16,0.7,R,0.9338768720626831
4653,4653,data/laterality/generated/images/seed4653_latClass_0.png,data/laterality/generated/w/00004653.npz,0,512,512,16,0.7,L,0.953166127204895
4654,4654,data/laterality/generated/images/seed4654_latClass_0.png,data/laterality/generated/w/00004654.npz,0,512,512,16,0.7,R,0.9988355040550232
4655,4655,data/laterality/generated/images/seed4655_latClass_0.png,data/laterality/generated/w/00004655.npz,0,512,512,16,0.7,L,0.9927950501441956
4656,4656,data/laterality/generated/images/seed4656_latClass_0.png,data/laterality/generated/w/00004656.npz,0,512,512,16,0.7,R,0.6513311862945557
4657,4657,data/laterality/generated/images/seed4657_latClass_0.png,data/laterality/generated/w/00004657.npz,0,512,512,16,0.7,L,0.8773128986358643
4658,4658,data/laterality/generated/images/seed4658_latClass_0.png,data/laterality/generated/w/00004658.npz,0,512,512,16,0.7,R,0.9996496438980103
4659,4659,data/laterality/generated/images/seed4659_latClass_0.png,data/laterality/generated/w/00004659.npz,0,512,512,16,0.7,R,0.9245030879974365
4660,4660,data/laterality/generated/images/seed4660_latClass_0.png,data/laterality/generated/w/00004660.npz,0,512,512,16,0.7,L,0.9788560271263123
4661,4661,data/laterality/generated/images/seed4661_latClass_0.png,data/laterality/generated/w/00004661.npz,0,512,512,16,0.7,R,0.995126485824585
4662,4662,data/laterality/generated/images/seed4662_latClass_0.png,data/laterality/generated/w/00004662.npz,0,512,512,16,0.7,R,0.9969109892845154
4663,4663,data/laterality/generated/images/seed4663_latClass_0.png,data/laterality/generated/w/00004663.npz,0,512,512,16,0.7,R,0.9925325512886047
4664,4664,data/laterality/generated/images/seed4664_latClass_0.png,data/laterality/generated/w/00004664.npz,0,512,512,16,0.7,R,0.9972142577171326
4665,4665,data/laterality/generated/images/seed4665_latClass_0.png,data/laterality/generated/w/00004665.npz,0,512,512,16,0.7,R,0.9286386370658875
4666,4666,data/laterality/generated/images/seed4666_latClass_0.png,data/laterality/generated/w/00004666.npz,0,512,512,16,0.7,R,0.9950820207595825
4667,4667,data/laterality/generated/images/seed4667_latClass_0.png,data/laterality/generated/w/00004667.npz,0,512,512,16,0.7,L,0.997752845287323
4668,4668,data/laterality/generated/images/seed4668_latClass_0.png,data/laterality/generated/w/00004668.npz,0,512,512,16,0.7,R,0.9264461994171143
4669,4669,data/laterality/generated/images/seed4669_latClass_0.png,data/laterality/generated/w/00004669.npz,0,512,512,16,0.7,L,0.849118173122406
4670,4670,data/laterality/generated/images/seed4670_latClass_0.png,data/laterality/generated/w/00004670.npz,0,512,512,16,0.7,L,0.9900387525558472
4671,4671,data/laterality/generated/images/seed4671_latClass_0.png,data/laterality/generated/w/00004671.npz,0,512,512,16,0.7,R,0.9480412006378174
4672,4672,data/laterality/generated/images/seed4672_latClass_0.png,data/laterality/generated/w/00004672.npz,0,512,512,16,0.7,R,0.9671197533607483
4673,4673,data/laterality/generated/images/seed4673_latClass_0.png,data/laterality/generated/w/00004673.npz,0,512,512,16,0.7,R,0.9969668984413147
4674,4674,data/laterality/generated/images/seed4674_latClass_0.png,data/laterality/generated/w/00004674.npz,0,512,512,16,0.7,R,0.8045218586921692
4675,4675,data/laterality/generated/images/seed4675_latClass_0.png,data/laterality/generated/w/00004675.npz,0,512,512,16,0.7,L,0.9886487126350403
4676,4676,data/laterality/generated/images/seed4676_latClass_0.png,data/laterality/generated/w/00004676.npz,0,512,512,16,0.7,R,0.9490073323249817
4677,4677,data/laterality/generated/images/seed4677_latClass_0.png,data/laterality/generated/w/00004677.npz,0,512,512,16,0.7,L,0.9995306730270386
4678,4678,data/laterality/generated/images/seed4678_latClass_0.png,data/laterality/generated/w/00004678.npz,0,512,512,16,0.7,L,0.9842310547828674
4679,4679,data/laterality/generated/images/seed4679_latClass_0.png,data/laterality/generated/w/00004679.npz,0,512,512,16,0.7,L,0.968661904335022
4680,4680,data/laterality/generated/images/seed4680_latClass_0.png,data/laterality/generated/w/00004680.npz,0,512,512,16,0.7,L,0.9437435269355774
4681,4681,data/laterality/generated/images/seed4681_latClass_0.png,data/laterality/generated/w/00004681.npz,0,512,512,16,0.7,L,0.9366320967674255
4682,4682,data/laterality/generated/images/seed4682_latClass_0.png,data/laterality/generated/w/00004682.npz,0,512,512,16,0.7,R,0.5148416757583618
4683,4683,data/laterality/generated/images/seed4683_latClass_0.png,data/laterality/generated/w/00004683.npz,0,512,512,16,0.7,R,0.9315972924232483
4684,4684,data/laterality/generated/images/seed4684_latClass_0.png,data/laterality/generated/w/00004684.npz,0,512,512,16,0.7,L,0.7631403207778931
4685,4685,data/laterality/generated/images/seed4685_latClass_0.png,data/laterality/generated/w/00004685.npz,0,512,512,16,0.7,R,0.9857156872749329
4686,4686,data/laterality/generated/images/seed4686_latClass_0.png,data/laterality/generated/w/00004686.npz,0,512,512,16,0.7,R,0.9971582889556885
4687,4687,data/laterality/generated/images/seed4687_latClass_0.png,data/laterality/generated/w/00004687.npz,0,512,512,16,0.7,L,0.7531439661979675
4688,4688,data/laterality/generated/images/seed4688_latClass_0.png,data/laterality/generated/w/00004688.npz,0,512,512,16,0.7,R,0.9719229936599731
4689,4689,data/laterality/generated/images/seed4689_latClass_0.png,data/laterality/generated/w/00004689.npz,0,512,512,16,0.7,R,0.9934524297714233
4690,4690,data/laterality/generated/images/seed4690_latClass_0.png,data/laterality/generated/w/00004690.npz,0,512,512,16,0.7,R,0.7770464420318604
4691,4691,data/laterality/generated/images/seed4691_latClass_0.png,data/laterality/generated/w/00004691.npz,0,512,512,16,0.7,L,0.9820348024368286
4692,4692,data/laterality/generated/images/seed4692_latClass_0.png,data/laterality/generated/w/00004692.npz,0,512,512,16,0.7,R,0.9807081818580627
4693,4693,data/laterality/generated/images/seed4693_latClass_0.png,data/laterality/generated/w/00004693.npz,0,512,512,16,0.7,R,0.9624207019805908
4694,4694,data/laterality/generated/images/seed4694_latClass_0.png,data/laterality/generated/w/00004694.npz,0,512,512,16,0.7,R,0.7675849795341492
4695,4695,data/laterality/generated/images/seed4695_latClass_0.png,data/laterality/generated/w/00004695.npz,0,512,512,16,0.7,L,0.6038318872451782
4696,4696,data/laterality/generated/images/seed4696_latClass_0.png,data/laterality/generated/w/00004696.npz,0,512,512,16,0.7,R,0.6106629371643066
4697,4697,data/laterality/generated/images/seed4697_latClass_0.png,data/laterality/generated/w/00004697.npz,0,512,512,16,0.7,R,0.5857335925102234
4698,4698,data/laterality/generated/images/seed4698_latClass_0.png,data/laterality/generated/w/00004698.npz,0,512,512,16,0.7,R,0.8721547722816467
4699,4699,data/laterality/generated/images/seed4699_latClass_0.png,data/laterality/generated/w/00004699.npz,0,512,512,16,0.7,L,0.7814613580703735
4700,4700,data/laterality/generated/images/seed4700_latClass_0.png,data/laterality/generated/w/00004700.npz,0,512,512,16,0.7,L,0.6940154433250427
4701,4701,data/laterality/generated/images/seed4701_latClass_0.png,data/laterality/generated/w/00004701.npz,0,512,512,16,0.7,L,0.8347270488739014
4702,4702,data/laterality/generated/images/seed4702_latClass_0.png,data/laterality/generated/w/00004702.npz,0,512,512,16,0.7,R,0.8489622473716736
4703,4703,data/laterality/generated/images/seed4703_latClass_0.png,data/laterality/generated/w/00004703.npz,0,512,512,16,0.7,L,0.988751232624054
4704,4704,data/laterality/generated/images/seed4704_latClass_0.png,data/laterality/generated/w/00004704.npz,0,512,512,16,0.7,R,0.8812286853790283
4705,4705,data/laterality/generated/images/seed4705_latClass_0.png,data/laterality/generated/w/00004705.npz,0,512,512,16,0.7,R,0.9941182136535645
4706,4706,data/laterality/generated/images/seed4706_latClass_0.png,data/laterality/generated/w/00004706.npz,0,512,512,16,0.7,R,0.8220067620277405
4707,4707,data/laterality/generated/images/seed4707_latClass_0.png,data/laterality/generated/w/00004707.npz,0,512,512,16,0.7,R,0.9608885645866394
4708,4708,data/laterality/generated/images/seed4708_latClass_0.png,data/laterality/generated/w/00004708.npz,0,512,512,16,0.7,R,0.677365243434906
4709,4709,data/laterality/generated/images/seed4709_latClass_0.png,data/laterality/generated/w/00004709.npz,0,512,512,16,0.7,L,0.5344346165657043
4710,4710,data/laterality/generated/images/seed4710_latClass_0.png,data/laterality/generated/w/00004710.npz,0,512,512,16,0.7,R,0.899282693862915
4711,4711,data/laterality/generated/images/seed4711_latClass_0.png,data/laterality/generated/w/00004711.npz,0,512,512,16,0.7,R,0.9939485788345337
4712,4712,data/laterality/generated/images/seed4712_latClass_0.png,data/laterality/generated/w/00004712.npz,0,512,512,16,0.7,R,0.9496716260910034
4713,4713,data/laterality/generated/images/seed4713_latClass_0.png,data/laterality/generated/w/00004713.npz,0,512,512,16,0.7,L,0.8445301055908203
4714,4714,data/laterality/generated/images/seed4714_latClass_0.png,data/laterality/generated/w/00004714.npz,0,512,512,16,0.7,R,0.9810568690299988
4715,4715,data/laterality/generated/images/seed4715_latClass_0.png,data/laterality/generated/w/00004715.npz,0,512,512,16,0.7,R,0.9659262895584106
4716,4716,data/laterality/generated/images/seed4716_latClass_0.png,data/laterality/generated/w/00004716.npz,0,512,512,16,0.7,R,0.9736276268959045
4717,4717,data/laterality/generated/images/seed4717_latClass_0.png,data/laterality/generated/w/00004717.npz,0,512,512,16,0.7,L,0.9246800541877747
4718,4718,data/laterality/generated/images/seed4718_latClass_0.png,data/laterality/generated/w/00004718.npz,0,512,512,16,0.7,R,0.759427011013031
4719,4719,data/laterality/generated/images/seed4719_latClass_0.png,data/laterality/generated/w/00004719.npz,0,512,512,16,0.7,L,0.9753220081329346
4720,4720,data/laterality/generated/images/seed4720_latClass_0.png,data/laterality/generated/w/00004720.npz,0,512,512,16,0.7,L,0.837532639503479
4721,4721,data/laterality/generated/images/seed4721_latClass_0.png,data/laterality/generated/w/00004721.npz,0,512,512,16,0.7,R,0.9894150495529175
4722,4722,data/laterality/generated/images/seed4722_latClass_0.png,data/laterality/generated/w/00004722.npz,0,512,512,16,0.7,L,0.5887684226036072
4723,4723,data/laterality/generated/images/seed4723_latClass_0.png,data/laterality/generated/w/00004723.npz,0,512,512,16,0.7,R,0.9964053630828857
4724,4724,data/laterality/generated/images/seed4724_latClass_0.png,data/laterality/generated/w/00004724.npz,0,512,512,16,0.7,R,0.9993247985839844
4725,4725,data/laterality/generated/images/seed4725_latClass_0.png,data/laterality/generated/w/00004725.npz,0,512,512,16,0.7,R,0.9496874213218689
4726,4726,data/laterality/generated/images/seed4726_latClass_0.png,data/laterality/generated/w/00004726.npz,0,512,512,16,0.7,L,0.8266531229019165
4727,4727,data/laterality/generated/images/seed4727_latClass_0.png,data/laterality/generated/w/00004727.npz,0,512,512,16,0.7,R,0.9451895952224731
4728,4728,data/laterality/generated/images/seed4728_latClass_0.png,data/laterality/generated/w/00004728.npz,0,512,512,16,0.7,R,0.961421549320221
4729,4729,data/laterality/generated/images/seed4729_latClass_0.png,data/laterality/generated/w/00004729.npz,0,512,512,16,0.7,R,0.978571355342865
4730,4730,data/laterality/generated/images/seed4730_latClass_0.png,data/laterality/generated/w/00004730.npz,0,512,512,16,0.7,R,0.7527345418930054
4731,4731,data/laterality/generated/images/seed4731_latClass_0.png,data/laterality/generated/w/00004731.npz,0,512,512,16,0.7,L,0.9603669047355652
4732,4732,data/laterality/generated/images/seed4732_latClass_0.png,data/laterality/generated/w/00004732.npz,0,512,512,16,0.7,R,0.765472948551178
4733,4733,data/laterality/generated/images/seed4733_latClass_0.png,data/laterality/generated/w/00004733.npz,0,512,512,16,0.7,R,0.9804656505584717
4734,4734,data/laterality/generated/images/seed4734_latClass_0.png,data/laterality/generated/w/00004734.npz,0,512,512,16,0.7,R,0.9924362301826477
4735,4735,data/laterality/generated/images/seed4735_latClass_0.png,data/laterality/generated/w/00004735.npz,0,512,512,16,0.7,R,0.9939942955970764
4736,4736,data/laterality/generated/images/seed4736_latClass_0.png,data/laterality/generated/w/00004736.npz,0,512,512,16,0.7,R,0.9602555632591248
4737,4737,data/laterality/generated/images/seed4737_latClass_0.png,data/laterality/generated/w/00004737.npz,0,512,512,16,0.7,R,0.9982659220695496
4738,4738,data/laterality/generated/images/seed4738_latClass_0.png,data/laterality/generated/w/00004738.npz,0,512,512,16,0.7,L,0.817836344242096
4739,4739,data/laterality/generated/images/seed4739_latClass_0.png,data/laterality/generated/w/00004739.npz,0,512,512,16,0.7,L,0.7823257446289062
4740,4740,data/laterality/generated/images/seed4740_latClass_0.png,data/laterality/generated/w/00004740.npz,0,512,512,16,0.7,R,0.9903841018676758
4741,4741,data/laterality/generated/images/seed4741_latClass_0.png,data/laterality/generated/w/00004741.npz,0,512,512,16,0.7,R,0.995009183883667
4742,4742,data/laterality/generated/images/seed4742_latClass_0.png,data/laterality/generated/w/00004742.npz,0,512,512,16,0.7,L,0.994823694229126
4743,4743,data/laterality/generated/images/seed4743_latClass_0.png,data/laterality/generated/w/00004743.npz,0,512,512,16,0.7,R,0.9865891933441162
4744,4744,data/laterality/generated/images/seed4744_latClass_0.png,data/laterality/generated/w/00004744.npz,0,512,512,16,0.7,L,0.6805908679962158
4745,4745,data/laterality/generated/images/seed4745_latClass_0.png,data/laterality/generated/w/00004745.npz,0,512,512,16,0.7,R,0.9632380604743958
4746,4746,data/laterality/generated/images/seed4746_latClass_0.png,data/laterality/generated/w/00004746.npz,0,512,512,16,0.7,L,0.9702438712120056
4747,4747,data/laterality/generated/images/seed4747_latClass_0.png,data/laterality/generated/w/00004747.npz,0,512,512,16,0.7,R,0.5425847768783569
4748,4748,data/laterality/generated/images/seed4748_latClass_0.png,data/laterality/generated/w/00004748.npz,0,512,512,16,0.7,L,0.9702503681182861
4749,4749,data/laterality/generated/images/seed4749_latClass_0.png,data/laterality/generated/w/00004749.npz,0,512,512,16,0.7,R,0.9968900084495544
4750,4750,data/laterality/generated/images/seed4750_latClass_0.png,data/laterality/generated/w/00004750.npz,0,512,512,16,0.7,L,0.9499511122703552
4751,4751,data/laterality/generated/images/seed4751_latClass_0.png,data/laterality/generated/w/00004751.npz,0,512,512,16,0.7,L,0.9359805583953857
4752,4752,data/laterality/generated/images/seed4752_latClass_0.png,data/laterality/generated/w/00004752.npz,0,512,512,16,0.7,R,0.9595656991004944
4753,4753,data/laterality/generated/images/seed4753_latClass_0.png,data/laterality/generated/w/00004753.npz,0,512,512,16,0.7,R,0.9765508770942688
4754,4754,data/laterality/generated/images/seed4754_latClass_0.png,data/laterality/generated/w/00004754.npz,0,512,512,16,0.7,R,0.8686591982841492
4755,4755,data/laterality/generated/images/seed4755_latClass_0.png,data/laterality/generated/w/00004755.npz,0,512,512,16,0.7,L,0.7949745655059814
4756,4756,data/laterality/generated/images/seed4756_latClass_0.png,data/laterality/generated/w/00004756.npz,0,512,512,16,0.7,L,0.8470724821090698
4757,4757,data/laterality/generated/images/seed4757_latClass_0.png,data/laterality/generated/w/00004757.npz,0,512,512,16,0.7,R,0.9344213604927063
4758,4758,data/laterality/generated/images/seed4758_latClass_0.png,data/laterality/generated/w/00004758.npz,0,512,512,16,0.7,R,0.8994531631469727
4759,4759,data/laterality/generated/images/seed4759_latClass_0.png,data/laterality/generated/w/00004759.npz,0,512,512,16,0.7,R,0.6473656892776489
4760,4760,data/laterality/generated/images/seed4760_latClass_0.png,data/laterality/generated/w/00004760.npz,0,512,512,16,0.7,L,0.7857310175895691
4761,4761,data/laterality/generated/images/seed4761_latClass_0.png,data/laterality/generated/w/00004761.npz,0,512,512,16,0.7,L,0.6746088862419128
4762,4762,data/laterality/generated/images/seed4762_latClass_0.png,data/laterality/generated/w/00004762.npz,0,512,512,16,0.7,R,0.9979440569877625
4763,4763,data/laterality/generated/images/seed4763_latClass_0.png,data/laterality/generated/w/00004763.npz,0,512,512,16,0.7,R,0.8222072124481201
4764,4764,data/laterality/generated/images/seed4764_latClass_0.png,data/laterality/generated/w/00004764.npz,0,512,512,16,0.7,L,0.9489477276802063
4765,4765,data/laterality/generated/images/seed4765_latClass_0.png,data/laterality/generated/w/00004765.npz,0,512,512,16,0.7,R,0.9404115080833435
4766,4766,data/laterality/generated/images/seed4766_latClass_0.png,data/laterality/generated/w/00004766.npz,0,512,512,16,0.7,L,0.9747313261032104
4767,4767,data/laterality/generated/images/seed4767_latClass_0.png,data/laterality/generated/w/00004767.npz,0,512,512,16,0.7,L,0.9962679743766785
4768,4768,data/laterality/generated/images/seed4768_latClass_0.png,data/laterality/generated/w/00004768.npz,0,512,512,16,0.7,L,0.7612137794494629
4769,4769,data/laterality/generated/images/seed4769_latClass_0.png,data/laterality/generated/w/00004769.npz,0,512,512,16,0.7,L,0.9967569708824158
4770,4770,data/laterality/generated/images/seed4770_latClass_0.png,data/laterality/generated/w/00004770.npz,0,512,512,16,0.7,R,0.7122059464454651
4771,4771,data/laterality/generated/images/seed4771_latClass_0.png,data/laterality/generated/w/00004771.npz,0,512,512,16,0.7,R,0.884168803691864
4772,4772,data/laterality/generated/images/seed4772_latClass_0.png,data/laterality/generated/w/00004772.npz,0,512,512,16,0.7,L,0.7939139008522034
4773,4773,data/laterality/generated/images/seed4773_latClass_0.png,data/laterality/generated/w/00004773.npz,0,512,512,16,0.7,L,0.6115441918373108
4774,4774,data/laterality/generated/images/seed4774_latClass_0.png,data/laterality/generated/w/00004774.npz,0,512,512,16,0.7,L,0.9972898960113525
4775,4775,data/laterality/generated/images/seed4775_latClass_0.png,data/laterality/generated/w/00004775.npz,0,512,512,16,0.7,R,0.9265098571777344
4776,4776,data/laterality/generated/images/seed4776_latClass_0.png,data/laterality/generated/w/00004776.npz,0,512,512,16,0.7,L,0.5359043478965759
4777,4777,data/laterality/generated/images/seed4777_latClass_0.png,data/laterality/generated/w/00004777.npz,0,512,512,16,0.7,L,0.999058187007904
4778,4778,data/laterality/generated/images/seed4778_latClass_0.png,data/laterality/generated/w/00004778.npz,0,512,512,16,0.7,R,0.9983441829681396
4779,4779,data/laterality/generated/images/seed4779_latClass_0.png,data/laterality/generated/w/00004779.npz,0,512,512,16,0.7,L,0.9669764637947083
4780,4780,data/laterality/generated/images/seed4780_latClass_0.png,data/laterality/generated/w/00004780.npz,0,512,512,16,0.7,L,0.9921368360519409
4781,4781,data/laterality/generated/images/seed4781_latClass_0.png,data/laterality/generated/w/00004781.npz,0,512,512,16,0.7,R,0.5645713806152344
4782,4782,data/laterality/generated/images/seed4782_latClass_0.png,data/laterality/generated/w/00004782.npz,0,512,512,16,0.7,L,0.6009050607681274
4783,4783,data/laterality/generated/images/seed4783_latClass_0.png,data/laterality/generated/w/00004783.npz,0,512,512,16,0.7,L,0.8785849809646606
4784,4784,data/laterality/generated/images/seed4784_latClass_0.png,data/laterality/generated/w/00004784.npz,0,512,512,16,0.7,L,0.9311919212341309
4785,4785,data/laterality/generated/images/seed4785_latClass_0.png,data/laterality/generated/w/00004785.npz,0,512,512,16,0.7,L,0.7443434000015259
4786,4786,data/laterality/generated/images/seed4786_latClass_0.png,data/laterality/generated/w/00004786.npz,0,512,512,16,0.7,R,0.9758416414260864
4787,4787,data/laterality/generated/images/seed4787_latClass_0.png,data/laterality/generated/w/00004787.npz,0,512,512,16,0.7,R,0.9512245059013367
4788,4788,data/laterality/generated/images/seed4788_latClass_0.png,data/laterality/generated/w/00004788.npz,0,512,512,16,0.7,L,0.7006067633628845
4789,4789,data/laterality/generated/images/seed4789_latClass_0.png,data/laterality/generated/w/00004789.npz,0,512,512,16,0.7,L,0.8745388984680176
4790,4790,data/laterality/generated/images/seed4790_latClass_0.png,data/laterality/generated/w/00004790.npz,0,512,512,16,0.7,L,0.750532865524292
4791,4791,data/laterality/generated/images/seed4791_latClass_0.png,data/laterality/generated/w/00004791.npz,0,512,512,16,0.7,R,0.9252721667289734
4792,4792,data/laterality/generated/images/seed4792_latClass_0.png,data/laterality/generated/w/00004792.npz,0,512,512,16,0.7,L,0.7839299440383911
4793,4793,data/laterality/generated/images/seed4793_latClass_0.png,data/laterality/generated/w/00004793.npz,0,512,512,16,0.7,R,0.9633899331092834
4794,4794,data/laterality/generated/images/seed4794_latClass_0.png,data/laterality/generated/w/00004794.npz,0,512,512,16,0.7,L,0.9102165699005127
4795,4795,data/laterality/generated/images/seed4795_latClass_0.png,data/laterality/generated/w/00004795.npz,0,512,512,16,0.7,L,0.7728915810585022
4796,4796,data/laterality/generated/images/seed4796_latClass_0.png,data/laterality/generated/w/00004796.npz,0,512,512,16,0.7,R,0.9995891451835632
4797,4797,data/laterality/generated/images/seed4797_latClass_0.png,data/laterality/generated/w/00004797.npz,0,512,512,16,0.7,L,0.7120921611785889
4798,4798,data/laterality/generated/images/seed4798_latClass_0.png,data/laterality/generated/w/00004798.npz,0,512,512,16,0.7,L,0.970090925693512
4799,4799,data/laterality/generated/images/seed4799_latClass_0.png,data/laterality/generated/w/00004799.npz,0,512,512,16,0.7,R,0.9810085296630859
4800,4800,data/laterality/generated/images/seed4800_latClass_0.png,data/laterality/generated/w/00004800.npz,0,512,512,16,0.7,R,0.7999160885810852
4801,4801,data/laterality/generated/images/seed4801_latClass_0.png,data/laterality/generated/w/00004801.npz,0,512,512,16,0.7,L,0.9901413321495056
4802,4802,data/laterality/generated/images/seed4802_latClass_0.png,data/laterality/generated/w/00004802.npz,0,512,512,16,0.7,R,0.7144575715065002
4803,4803,data/laterality/generated/images/seed4803_latClass_0.png,data/laterality/generated/w/00004803.npz,0,512,512,16,0.7,R,0.9892386198043823
4804,4804,data/laterality/generated/images/seed4804_latClass_0.png,data/laterality/generated/w/00004804.npz,0,512,512,16,0.7,R,0.9784312844276428
4805,4805,data/laterality/generated/images/seed4805_latClass_0.png,data/laterality/generated/w/00004805.npz,0,512,512,16,0.7,L,0.8268995881080627
4806,4806,data/laterality/generated/images/seed4806_latClass_0.png,data/laterality/generated/w/00004806.npz,0,512,512,16,0.7,L,0.9168077111244202
4807,4807,data/laterality/generated/images/seed4807_latClass_0.png,data/laterality/generated/w/00004807.npz,0,512,512,16,0.7,L,0.9569860100746155
4808,4808,data/laterality/generated/images/seed4808_latClass_0.png,data/laterality/generated/w/00004808.npz,0,512,512,16,0.7,R,0.9793148040771484
4809,4809,data/laterality/generated/images/seed4809_latClass_0.png,data/laterality/generated/w/00004809.npz,0,512,512,16,0.7,L,0.9610168933868408
4810,4810,data/laterality/generated/images/seed4810_latClass_0.png,data/laterality/generated/w/00004810.npz,0,512,512,16,0.7,L,0.9585137963294983
4811,4811,data/laterality/generated/images/seed4811_latClass_0.png,data/laterality/generated/w/00004811.npz,0,512,512,16,0.7,L,0.9081565141677856
4812,4812,data/laterality/generated/images/seed4812_latClass_0.png,data/laterality/generated/w/00004812.npz,0,512,512,16,0.7,L,0.5217330455780029
4813,4813,data/laterality/generated/images/seed4813_latClass_0.png,data/laterality/generated/w/00004813.npz,0,512,512,16,0.7,L,0.9919291734695435
4814,4814,data/laterality/generated/images/seed4814_latClass_0.png,data/laterality/generated/w/00004814.npz,0,512,512,16,0.7,L,0.5336750745773315
4815,4815,data/laterality/generated/images/seed4815_latClass_0.png,data/laterality/generated/w/00004815.npz,0,512,512,16,0.7,R,0.9892845749855042
4816,4816,data/laterality/generated/images/seed4816_latClass_0.png,data/laterality/generated/w/00004816.npz,0,512,512,16,0.7,R,0.9875934720039368
4817,4817,data/laterality/generated/images/seed4817_latClass_0.png,data/laterality/generated/w/00004817.npz,0,512,512,16,0.7,R,0.9606534242630005
4818,4818,data/laterality/generated/images/seed4818_latClass_0.png,data/laterality/generated/w/00004818.npz,0,512,512,16,0.7,L,0.9965845346450806
4819,4819,data/laterality/generated/images/seed4819_latClass_0.png,data/laterality/generated/w/00004819.npz,0,512,512,16,0.7,R,0.9953001737594604
4820,4820,data/laterality/generated/images/seed4820_latClass_0.png,data/laterality/generated/w/00004820.npz,0,512,512,16,0.7,R,0.6042553782463074
4821,4821,data/laterality/generated/images/seed4821_latClass_0.png,data/laterality/generated/w/00004821.npz,0,512,512,16,0.7,L,0.7050642967224121
4822,4822,data/laterality/generated/images/seed4822_latClass_0.png,data/laterality/generated/w/00004822.npz,0,512,512,16,0.7,R,0.9982725381851196
4823,4823,data/laterality/generated/images/seed4823_latClass_0.png,data/laterality/generated/w/00004823.npz,0,512,512,16,0.7,R,0.5901552438735962
4824,4824,data/laterality/generated/images/seed4824_latClass_0.png,data/laterality/generated/w/00004824.npz,0,512,512,16,0.7,L,0.75417560338974
4825,4825,data/laterality/generated/images/seed4825_latClass_0.png,data/laterality/generated/w/00004825.npz,0,512,512,16,0.7,R,0.9900248050689697
4826,4826,data/laterality/generated/images/seed4826_latClass_0.png,data/laterality/generated/w/00004826.npz,0,512,512,16,0.7,R,0.8924098610877991
4827,4827,data/laterality/generated/images/seed4827_latClass_0.png,data/laterality/generated/w/00004827.npz,0,512,512,16,0.7,R,0.8434781432151794
4828,4828,data/laterality/generated/images/seed4828_latClass_0.png,data/laterality/generated/w/00004828.npz,0,512,512,16,0.7,R,0.940069317817688
4829,4829,data/laterality/generated/images/seed4829_latClass_0.png,data/laterality/generated/w/00004829.npz,0,512,512,16,0.7,R,0.8156282305717468
4830,4830,data/laterality/generated/images/seed4830_latClass_0.png,data/laterality/generated/w/00004830.npz,0,512,512,16,0.7,L,0.6686637997627258
4831,4831,data/laterality/generated/images/seed4831_latClass_0.png,data/laterality/generated/w/00004831.npz,0,512,512,16,0.7,L,0.9959636926651001
4832,4832,data/laterality/generated/images/seed4832_latClass_0.png,data/laterality/generated/w/00004832.npz,0,512,512,16,0.7,R,0.9704795479774475
4833,4833,data/laterality/generated/images/seed4833_latClass_0.png,data/laterality/generated/w/00004833.npz,0,512,512,16,0.7,R,0.752509593963623
4834,4834,data/laterality/generated/images/seed4834_latClass_0.png,data/laterality/generated/w/00004834.npz,0,512,512,16,0.7,L,0.9372749328613281
4835,4835,data/laterality/generated/images/seed4835_latClass_0.png,data/laterality/generated/w/00004835.npz,0,512,512,16,0.7,L,0.9711534380912781
4836,4836,data/laterality/generated/images/seed4836_latClass_0.png,data/laterality/generated/w/00004836.npz,0,512,512,16,0.7,L,0.9990487694740295
